trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3168,False,"{'a': 0.75, 'e': 0.04202103062762551}",30,13,17.912319524950778,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3169,False,"{'a': 0.75, 'e': 0.04197900959699788}",30,16,22.69879260670517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3170,False,"{'a': 0.75, 'e': 0.041937030587400885}",25,15,22.09119909956332,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3171,False,"{'a': 0.75, 'e': 0.041895093556813486}",20,8,19.99524750760848,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3172,False,"{'a': 0.75, 'e': 0.04185319846325667}",25,13,10.950016930777478,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3173,False,"{'a': 0.75, 'e': 0.041811345264793416}",25,15,20.19935354162414,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3174,False,"{'a': 0.75, 'e': 0.04176953391952862}",20,14,10.941201478859705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3175,False,"{'a': 0.75, 'e': 0.041727764385609094}",20,6,25.611525569485174,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3176,False,"{'a': 0.75, 'e': 0.041686036621223485}",30,8,29.70177722048911,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
3177,False,"{'a': 0.75, 'e': 0.04164435058460226}",20,12,13.14028517458652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3178,False,"{'a': 0.75, 'e': 0.041602706234017656}",20,8,22.258577581067886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3179,False,"{'a': 0.75, 'e': 0.04156110352778364}",20,0,31.51769188627144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3180,False,"{'a': 0.75, 'e': 0.04151954242425585}",30,16,18.587761351578738,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
3181,False,"{'a': 0.75, 'e': 0.0414780228818316}",25,8,24.699574904103162,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3182,False,"{'a': 0.75, 'e': 0.041436544858949764}",20,12,12.288646098576672,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3183,False,"{'a': 0.75, 'e': 0.041395108314090816}",20,12,11.179025312246448,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3184,False,"{'a': 0.75, 'e': 0.04135371320577673}",30,0,42.719505271222715,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
3185,False,"{'a': 0.75, 'e': 0.04131235949257095}",25,14,17.568181096340126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3186,False,"{'a': 0.75, 'e': 0.04127104713307838}",25,13,26.783342766027356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3187,False,"{'a': 0.75, 'e': 0.0412297760859453}",35,15,32.102109044580025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3188,False,"{'a': 0.75, 'e': 0.04118854630985935}",25,13,8.40105074677556,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3189,False,"{'a': 0.75, 'e': 0.0411473577635495}",20,8,17.226353112539787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3190,False,"{'a': 0.75, 'e': 0.041106210405785944}",30,4,35.37644845484371,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
3191,False,"{'a': 0.75, 'e': 0.04106510419538016}",25,10,2.146625184860371,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
3192,False,"{'a': 0.75, 'e': 0.04102403909118478}",20,8,17.33514077952592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3193,False,"{'a': 0.75, 'e': 0.04098301505209359}",30,14,22.750822333582125,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3194,False,"{'a': 0.75, 'e': 0.0409420320370415}",30,12,26.182781916849244,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3195,False,"{'a': 0.75, 'e': 0.04090109000500446}",25,9,27.594421623791526,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3196,False,"{'a': 0.75, 'e': 0.04086018891499946}",35,18,16.5683740366879,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3197,False,"{'a': 0.75, 'e': 0.04081932872608446}",20,0,21.738750138618716,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3198,False,"{'a': 0.75, 'e': 0.04077850939735837}",20,0,33.34780573512585,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3199,False,"{'a': 0.75, 'e': 0.04073773088796101}",25,15,2.3703524704334153,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3200,False,"{'a': 0.75, 'e': 0.04069699315707305}",25,16,17.138803030690966,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3201,False,"{'a': 0.75, 'e': 0.04065629616391598}",20,6,21.794203506263244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3202,False,"{'a': 0.75, 'e': 0.04061563986775206}",20,6,28.42577904695818,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3203,False,"{'a': 0.75, 'e': 0.04057502422788431}",30,5,21.573066659327193,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",1
3204,False,"{'a': 0.75, 'e': 0.040534449203656425}",25,7,19.22817926887805,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3205,False,"{'a': 0.75, 'e': 0.04049391475445277}",25,14,17.889761529640126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3206,False,"{'a': 0.75, 'e': 0.040453420839698315}",20,9,17.273439982029473,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3207,False,"{'a': 0.75, 'e': 0.040412967418858615}",25,13,9.735776689765167,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3208,False,"{'a': 0.75, 'e': 0.04037255445143976}",20,13,13.986427423019059,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3209,False,"{'a': 0.75, 'e': 0.04033218189698832}",20,16,7.071435796709472,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3210,False,"{'a': 0.75, 'e': 0.04029184971509133}",30,13,21.73475259254205,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
3211,False,"{'a': 0.75, 'e': 0.04025155786537624}",20,10,16.134548920267644,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3212,False,"{'a': 0.75, 'e': 0.040211306307510866}",20,14,12.365024890162372,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3213,False,"{'a': 0.75, 'e': 0.040171095001203354}",20,8,16.83812392479911,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3214,False,"{'a': 0.75, 'e': 0.04013092390620215}",20,5,15.018417420348289,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3215,False,"{'a': 0.75, 'e': 0.040090792982295946}",20,5,27.955777749325097,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3216,False,"{'a': 0.75, 'e': 0.04005070218931365}",30,0,47.27118857566072,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
3217,False,"{'a': 0.75, 'e': 0.040010651487124335}",30,3,48.20865467660066,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
3218,False,"{'a': 0.75, 'e': 0.039970640835637214}",20,11,14.072202431112256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3219,False,"{'a': 0.75, 'e': 0.03993067019480158}",25,0,15.79425619627327,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
3220,False,"{'a': 0.75, 'e': 0.039890739524606776}",20,16,6.802417914775614,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3221,False,"{'a': 0.75, 'e': 0.03985084878508217}",20,10,8.051828687158263,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
3222,False,"{'a': 0.75, 'e': 0.03981099793629708}",20,3,23.44198405632781,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
3223,False,"{'a': 0.75, 'e': 0.03977118693836079}",25,11,27.014672030778968,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3224,False,"{'a': 0.75, 'e': 0.03973141575142243}",20,2,23.319664953205738,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3225,False,"{'a': 0.75, 'e': 0.039691684335671}",20,16,7.253709480340717,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3226,False,"{'a': 0.75, 'e': 0.03965199265133534}",25,8,31.119804188807777,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3227,False,"{'a': 0.75, 'e': 0.039612340658684}",35,13,44.337591641871185,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3228,False,"{'a': 0.75, 'e': 0.039572728318025316}",30,13,25.070429900666547,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3229,False,"{'a': 0.75, 'e': 0.03953315558970729}",30,8,34.61283445834429,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3230,False,"{'a': 0.75, 'e': 0.03949362243411758}",25,0,28.98008023140292,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
3231,False,"{'a': 0.75, 'e': 0.03945412881168346}",30,13,28.46426376622661,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3232,False,"{'a': 0.75, 'e': 0.039414674682871784}",30,18,24.3462245288138,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3233,False,"{'a': 0.75, 'e': 0.03937526000818891}",20,9,22.60649746364059,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3234,False,"{'a': 0.75, 'e': 0.03933588474818072}",30,13,27.60021157551162,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3235,False,"{'a': 0.75, 'e': 0.03929654886343254}",35,17,32.561664730587204,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3236,False,"{'a': 0.75, 'e': 0.039257252314569106}",20,8,15.755410002397374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3237,False,"{'a': 0.75, 'e': 0.03921799506225454}",30,6,30.60468998893515,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3238,False,"{'a': 0.75, 'e': 0.039178777067192284}",20,2,29.56655253387613,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3239,False,"{'a': 0.75, 'e': 0.03913959829012509}",20,15,8.182931943317175,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3240,False,"{'a': 0.75, 'e': 0.03910045869183496}",20,13,14.69170693171823,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3241,False,"{'a': 0.75, 'e': 0.03906135823314313}",25,8,28.437671030810435,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3242,False,"{'a': 0.75, 'e': 0.03902229687490999}",20,0,31.18567224900708,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3243,False,"{'a': 0.75, 'e': 0.038983274578035076}",25,3,12.997350836799537,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
3244,False,"{'a': 0.75, 'e': 0.03894429130345704}",25,13,13.780650848145605,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3245,False,"{'a': 0.75, 'e': 0.038905347012153584}",25,17,19.529312377017785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3246,False,"{'a': 0.75, 'e': 0.03886644166514143}",25,12,15.899048900015552,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3247,False,"{'a': 0.75, 'e': 0.03882757522347629}",25,9,29.16126442973927,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3248,False,"{'a': 0.75, 'e': 0.03878874764825281}",35,15,35.66175250933893,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3249,False,"{'a': 0.75, 'e': 0.038749958900604564}",25,10,21.587406605252614,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3250,False,"{'a': 0.75, 'e': 0.038711208941703955}",20,8,21.265716418883283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3251,False,"{'a': 0.75, 'e': 0.038672497732762254}",20,3,23.677942426127263,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3252,False,"{'a': 0.75, 'e': 0.03863382523502949}",20,8,20.53469282447071,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3253,False,"{'a': 0.75, 'e': 0.03859519140979446}",20,14,12.907531285835208,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3254,False,"{'a': 0.75, 'e': 0.03855659621838466}",20,13,13.159944410191573,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3255,False,"{'a': 0.75, 'e': 0.03851803962216628}",20,4,15.613060000758837,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
3256,False,"{'a': 0.75, 'e': 0.03847952158254411}",20,3,17.275953374582333,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3257,False,"{'a': 0.75, 'e': 0.03844104206096157}",20,6,26.887418095541527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3258,False,"{'a': 0.75, 'e': 0.03840260101890061}",20,9,18.239310569278334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3259,False,"{'a': 0.75, 'e': 0.03836419841788171}",25,17,15.241884976533324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3260,False,"{'a': 0.75, 'e': 0.038325834219463825}",20,12,14.185341499781579,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3261,False,"{'a': 0.75, 'e': 0.03828750838524436}",30,16,27.035846338760113,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3262,False,"{'a': 0.75, 'e': 0.03824922087685912}",25,12,19.25367011738313,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3263,False,"{'a': 0.75, 'e': 0.03821097165598226}",25,10,26.015453736453093,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3264,False,"{'a': 0.75, 'e': 0.038172760684326276}",30,7,44.474677829921355,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3265,False,"{'a': 0.75, 'e': 0.03813458792364195}",20,9,7.124454485526994,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
3266,False,"{'a': 0.75, 'e': 0.03809645333571831}",20,16,8.814960893600144,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3267,False,"{'a': 0.75, 'e': 0.03805835688238259}",25,7,30.92836769961229,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3268,False,"{'a': 0.75, 'e': 0.03802029852550021}",30,10,27.007965305259063,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
3269,False,"{'a': 0.75, 'e': 0.037982278226974704}",25,9,33.27376313196833,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3270,False,"{'a': 0.75, 'e': 0.037944295948747736}",20,7,23.1840185669057,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3271,False,"{'a': 0.75, 'e': 0.037906351652798986}",20,3,25.275264590369524,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3272,False,"{'a': 0.75, 'e': 0.037868445301146185}",20,7,12.248447375253257,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3273,False,"{'a': 0.75, 'e': 0.03783057685584504}",20,12,14.839546851672106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3274,False,"{'a': 0.75, 'e': 0.037792746278989195}",20,6,9.420573580064277,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3275,False,"{'a': 0.75, 'e': 0.0377549535327102}",20,8,21.20704476750782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3276,False,"{'a': 0.75, 'e': 0.0377171985791775}",25,18,9.676129824696865,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3277,False,"{'a': 0.75, 'e': 0.03767948138059832}",20,14,12.594666765284412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3278,False,"{'a': 0.75, 'e': 0.03764180189921772}",20,9,21.17726736649806,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3279,False,"{'a': 0.75, 'e': 0.037604160097318505}",30,13,30.750465466592658,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3280,False,"{'a': 0.75, 'e': 0.037566555937221184}",20,10,14.045451954609264,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3281,False,"{'a': 0.75, 'e': 0.03752898938128396}",25,11,23.511260453319107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3282,False,"{'a': 0.75, 'e': 0.03749146039190268}",20,0,23.660853962104945,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3283,False,"{'a': 0.75, 'e': 0.037453968931510775}",25,13,12.405482815077743,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
3284,False,"{'a': 0.75, 'e': 0.037416514962579264}",20,3,20.872176326828434,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3285,False,"{'a': 0.75, 'e': 0.037379098447616686}",20,16,6.539446508392695,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
3286,False,"{'a': 0.75, 'e': 0.03734171934916907}",30,12,26.46106619309057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3287,False,"{'a': 0.75, 'e': 0.0373043776298199}",25,12,12.646548232861692,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3288,False,"{'a': 0.75, 'e': 0.03726707325219008}",20,0,24.87599181019113,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3289,False,"{'a': 0.75, 'e': 0.03722980617893789}",30,13,-11.638980416091812,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
3290,False,"{'a': 0.75, 'e': 0.037192576372758954}",20,13,-27.82714118388917,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
3291,False,"{'a': 0.75, 'e': 0.03715538379638619}",20,7,13.160766861051677,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3292,False,"{'a': 0.75, 'e': 0.037118228412589806}",25,11,11.280818368819826,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3293,False,"{'a': 0.75, 'e': 0.037081110184177216}",20,15,11.144501046073614,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3294,False,"{'a': 0.75, 'e': 0.03704402907399304}",20,10,17.14298415759123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3295,False,"{'a': 0.75, 'e': 0.03700698504491905}",25,10,8.5364108395564,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
3296,False,"{'a': 0.75, 'e': 0.03696997805987413}",25,13,23.681418352664927,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3297,False,"{'a': 0.75, 'e': 0.03693300808181425}",20,0,22.35558358891086,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3298,False,"{'a': 0.75, 'e': 0.03689607507373244}",25,16,15.298612129017691,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3299,False,"{'a': 0.75, 'e': 0.036859178998658704}",20,13,10.787754665778351,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3300,False,"{'a': 0.75, 'e': 0.03682231981966005}",25,10,5.4682845657776635,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
3301,False,"{'a': 0.75, 'e': 0.036785497499840385}",30,12,-10.606893598260394,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
3302,False,"{'a': 0.75, 'e': 0.03674871200234055}",20,11,19.88028409151109,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3303,False,"{'a': 0.75, 'e': 0.036711963290338205}",20,3,-10.633424398319793,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
3304,False,"{'a': 0.75, 'e': 0.03667525132704787}",30,6,45.398280205886884,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
3305,False,"{'a': 0.75, 'e': 0.03663857607572082}",25,3,42.008875226859885,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3306,False,"{'a': 0.75, 'e': 0.0366019374996451}",25,12,23.109921785456674,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3307,False,"{'a': 0.75, 'e': 0.03656533556214545}",20,9,0.15866500781137716,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
3308,False,"{'a': 0.75, 'e': 0.03652877022658331}",30,10,21.32765021344903,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
3309,False,"{'a': 0.75, 'e': 0.036492241456356725}",30,12,28.73333739195417,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3310,False,"{'a': 0.75, 'e': 0.03645574921490037}",20,9,19.177085595581687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3311,False,"{'a': 0.75, 'e': 0.03641929346568547}",20,14,10.950738118171428,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3312,False,"{'a': 0.75, 'e': 0.03638287417221978}",30,13,29.66553620640243,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3313,False,"{'a': 0.75, 'e': 0.03634649129804756}",20,13,13.447498823452078,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3314,False,"{'a': 0.75, 'e': 0.03631014480674952}",20,8,20.095195053013352,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3315,False,"{'a': 0.75, 'e': 0.03627383466194276}",25,19,1.1122479711134265,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
3316,False,"{'a': 0.75, 'e': 0.03623756082728082}",20,6,16.181548260277616,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3317,False,"{'a': 0.75, 'e': 0.03620132326645354}",20,0,29.18909559499351,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3318,False,"{'a': 0.75, 'e': 0.036165121943187085}",30,20,21.07543212189061,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3319,False,"{'a': 0.75, 'e': 0.0361289568212439}",20,8,21.378803820383784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3320,False,"{'a': 0.75, 'e': 0.03609282786442266}",25,3,31.303314885426715,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
3321,False,"{'a': 0.75, 'e': 0.036056735036558235}",20,7,24.615835366298658,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3322,False,"{'a': 0.75, 'e': 0.036020678301521676}",30,19,19.655373484434612,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3323,False,"{'a': 0.75, 'e': 0.03598465762322015}",30,10,15.497534552244462,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
3324,False,"{'a': 0.75, 'e': 0.03594867296559694}",20,12,14.07037730504701,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3325,False,"{'a': 0.75, 'e': 0.035912724292631336}",20,10,17.68938092319492,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3326,False,"{'a': 0.75, 'e': 0.035876811568338704}",20,6,15.858831575436314,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
3327,False,"{'a': 0.75, 'e': 0.035840934756770366}",35,19,15.16070306019036,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
3328,False,"{'a': 0.75, 'e': 0.0358050938220136}",20,6,17.551590225813097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3329,False,"{'a': 0.75, 'e': 0.03576928872819159}",20,11,12.683072273417697,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3330,False,"{'a': 0.75, 'e': 0.035733519439463395}",20,14,10.487964200816815,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3331,False,"{'a': 0.75, 'e': 0.03569778592002393}",20,6,22.312851226667487,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3332,False,"{'a': 0.75, 'e': 0.0356620881341039}",30,16,0.7731415227663587,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
3333,False,"{'a': 0.75, 'e': 0.0356264260459698}",20,4,26.113663276918142,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3334,False,"{'a': 0.75, 'e': 0.035590799619923834}",20,9,18.232082171912744,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3335,False,"{'a': 0.75, 'e': 0.035555208820303906}",30,13,20.107309809110202,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
3336,False,"{'a': 0.75, 'e': 0.035519653611483605}",30,18,20.9994496890282,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3337,False,"{'a': 0.75, 'e': 0.035484133957872116}",25,15,20.983901870094982,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3338,False,"{'a': 0.75, 'e': 0.03544864982391425}",20,6,20.111363013801512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3339,False,"{'a': 0.75, 'e': 0.03541320117409033}",20,3,26.526485950875557,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3340,False,"{'a': 0.75, 'e': 0.03537778797291624}",20,8,20.868241127771103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3341,False,"{'a': 0.75, 'e': 0.03534241018494333}",20,0,26.3506466981834,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3342,False,"{'a': 0.75, 'e': 0.03530706777475838}",30,7,36.6404196726701,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3343,False,"{'a': 0.75, 'e': 0.035271760706983624}",25,7,33.245645492650254,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3344,False,"{'a': 0.75, 'e': 0.035236488946276644}",20,13,15.141183313774048,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3345,False,"{'a': 0.75, 'e': 0.03520125245733036}",25,12,11.666759537060974,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
3346,False,"{'a': 0.75, 'e': 0.03516605120487303}",25,2,38.29450678965417,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
3347,False,"{'a': 0.75, 'e': 0.03513088515366816}",30,9,39.10028351105357,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
3348,False,"{'a': 0.75, 'e': 0.035095754268514495}",25,8,33.10533162614693,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3349,False,"{'a': 0.75, 'e': 0.03506065851424598}",30,17,25.458859456845058,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
3350,False,"{'a': 0.75, 'e': 0.035025597855731734}",25,7,7.289701368918143,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
